Mass,MolecularFormula,KEGG_id,KEGG_name,KEGG_formula,KEGG_pathway,KEGG_module,KEGG_brite,KEGG_enzyme,KEGG_reaction
351.217722,C20H32O5,cpd:C00584,"Prostaglandin E2;(5Z,13E)-(15S)-11alpha,15-Dihydroxy-9-oxoprosta-5,13-dienoate;(5Z,13E)-(15S)-11alpha,15-Dihydroxy-9-oxoprost-13-enoate;Dinoprostone;PGE2",C20H32O5,Arachidonic acid metabolism;Metabolic pathways;cAMP signaling pathway;Neuroactive ligand-receptor interaction;C-type lectin receptor signaling pathway;Serotonergic synapse;Inflammatory mediator regulation of TRP channels;Oxytocin signaling pathway;Regulation of lipolysis in adipocytes;Renin secretion;Bile secretion;Leishmaniasis;African trypanosomiasis;Amoebiasis;Human cytomegalovirus infection;Human papillomavirus infection;Pathways in cancer;Rheumatoid arthritis,NA,Compounds with biological roles [BR:br08001]; Lipids;  Eicosanoids;   Prostaglandins;    C00584  Prostaglandin E2;Lipids [BR:br08002]; FA  Fatty acyls;  FA03 Eicosanoids;   FA0301 Prostaglandins;    C00584  Prostaglandin E2;Anatomical Therapeutic Chemical (ATC) classification [BR:br08303]; G GENITO URINARY SYSTEM AND SEX HORMONES;  G02 OTHER GYNECOLOGICALS;   G02A UTEROTONICS;    G02AD Prostaglandins;     G02AD02 Dinoprostone;      D00079  Dinoprostone (JAN/USP/INN) &lt;JP/US&gt;;Therapeutic category of drugs in Japan [BR:br08301]; 2  Agents affecting individual organs;  24  Hormones;   249  Miscellaneous;    2499  Others;     D00079  Dinoprostone (JAN/USP/INN);Target-based classification of drugs [BR:br08310]; G Protein-coupled receptors;  Rhodopsin family;   Prostaglandin;    PTGER2;     D00079  Dinoprostone (JAN/USP/INN) &lt;JP/US&gt;,1.1.1.141;1.1.1.184;1.1.1.189;5.3.99.3,R02265 R02580 R02581 R02583
351.217722,C20H32O5,cpd:C00696,"Prostaglandin D2;(5Z,13E)-(15S)-9alpha,15-Dihydroxy-11-oxoprosta-5,13-dienoate;(5Z,13E,15S)-9alpha,15-Dihydroxy-11-oxoprosta-5,13-dienoate;PGD2",C20H32O5,Arachidonic acid metabolism;Metabolic pathways;Neuroactive ligand-receptor interaction;Fc epsilon RI signaling pathway;Serotonergic synapse;African trypanosomiasis;Asthma,NA,Compounds with biological roles [BR:br08001]; Lipids;  Eicosanoids;   Prostaglandins;    C00696  Prostaglandin D2;Lipids [BR:br08002]; FA  Fatty acyls;  FA03 Eicosanoids;   FA0301 Prostaglandins;    C00696  Prostaglandin D2,1.1.1.188;1.1.1.196;5.3.99.2,R02266 R02684 R02799 R02800 R02801
351.217722,C20H32O5,cpd:C01312,"Prostaglandin I2;(5Z,13E)-(15S)-6,9alpha-Epoxy-11alpha,15-dihydroxyprosta-5,13-dienoate;Prostacyclin;PGI2;Epoprostenol",C20H32O5,Arachidonic acid metabolism;Metabolic pathways;cAMP signaling pathway;Neuroactive ligand-receptor interaction;Vascular smooth muscle contraction;VEGF signaling pathway;Platelet activation,NA,Compounds with biological roles [BR:br08001]; Lipids;  Eicosanoids;   Prostaglandins;    C01312  Prostaglandin I2;Lipids [BR:br08002]; FA  Fatty acyls;  FA03 Eicosanoids;   FA0301 Prostaglandins;    C01312  Prostaglandin I2;Anatomical Therapeutic Chemical (ATC) classification [BR:br08303]; B BLOOD AND BLOOD FORMING ORGANS;  B01 ANTITHROMBOTIC AGENTS;   B01A ANTITHROMBOTIC AGENTS;    B01AC Platelet aggregation inhibitors excl. heparin;     B01AC09 Epoprostenol;      D00106  Epoprostenol (USAN/INN);USP drug classification [BR:br08302]; Respiratory Tract/Pulmonary Agents;  Pulmonary Antihypertensives;   Prostacyclin Vasodilators;    Epoprostenol;     D00106  Epoprostenol (USAN/INN);Target-based classification of drugs [BR:br08310]; G Protein-coupled receptors;  Rhodopsin family;   Prostacyclin;    PTGIR;     D00106  Epoprostenol (USAN/INN),1.1.1.231;5.3.99.4,R02267 R03520 R03521
351.217722,C20H32O5,cpd:C02198,"Thromboxane A2;(5Z,13E)-(15S)-9alpha,11alpha-Epoxy-15-hydroxythromboxa-5,13-dienoate;(5Z,9alpha,11alpha,13E,15S)-9,11-Epoxy-15-hydroxythromboxa-5,13-dien-1-oic acid;TXA2",C20H32O5,Arachidonic acid metabolism;Metabolic pathways;Neuroactive ligand-receptor interaction;Platelet activation;Serotonergic synapse;Eicosanoids,NA,Compounds with biological roles [BR:br08001]; Lipids;  Eicosanoids;   Thromboxanes;    C02198  Thromboxane A2;Lipids [BR:br08002]; FA  Fatty acyls;  FA03 Eicosanoids;   FA0303 Thromboxanes;    C02198  Thromboxane A2,5.3.99.5,R02268 R03878
351.217722,C20H32O5,cpd:C04654,"(13E)-11alpha-Hydroxy-9,15-dioxoprost-13-enoate",C20H32O5,NA,NA,NA,1.1.1.197,R04552
351.217722,C20H32O5,cpd:C04671,"(5Z)-(15S)-11alpha-Hydroxy-9,15-dioxoprostanoate",C20H32O5,NA,NA,NA,1.3.1.48,R04556 R04557
351.217722,C20H32O5,cpd:C04853,"20-OH-Leukotriene B4;20-OH-LTB4;20-Hydroxy-leukotriene B4;(6Z,8E,10E,14Z)-(5S,12R)-5,12,20-Trihydroxyeicosa-6,8,10,14-tetraenoate;(6Z,8E,10E,14Z)-(5S,12R)-5,12,20-Trihydroxyicosa-6,8,10,14-tetraenoate",C20H32O5,Arachidonic acid metabolism,NA,Lipids [BR:br08002]; FA  Fatty acyls;  FA03 Eicosanoids;   FA0302 Leukotrienes;    C04853  20-Hydroxy-leukotriene B4,1.14.14.94,R03866 R04616
351.217722,C20H32O5,cpd:C05960,15-Keto-prostaglandin F2alpha;15-Keto-prostaglandin F2a;15-Keto-PGF2alpha;15-Keto-PGF2a,C20H32O5,Arachidonic acid metabolism,NA,Lipids [BR:br08002]; FA  Fatty acyls;  FA03 Eicosanoids;   FA0301 Prostaglandins;    C05960  15-Keto-prostaglandin F2alpha,1.1.1.141;1.1.1.196,R02683
351.217722,C20H32O5,cpd:C06314,"Lipoxin A4;LXA4;5S,6R,15S-Trihydroxy-7E,9E,11Z,13E-eicosatetraenoic acid;(7E,9E,11Z,13E)-(5S,6R,15S)-5,6,15-Trihydroxyicosa-7,9,11,13-tetraenoic acid",C20H32O5,Arachidonic acid metabolism;Neuroactive ligand-receptor interaction;Toxoplasmosis,NA,Lipids [BR:br08002]; FA  Fatty acyls;  FA03 Eicosanoids;   FA0304 Lipoxins;    C06314  Lipoxin A4;Target-based classification of compounds [BR:br08010]; G Protein-coupled receptors;  Rhodopsin family: other receptors;   Cysteinyl leukotriene;    cysteinyl leukotriene receptor 1;     C06314  Lipoxin A4,3.3.2.-,R07031
351.217722,C20H32O5,cpd:C06315,"Lipoxin B4;LXB4;5S,14R,15S-Trihydroxy-6E,8Z,10E,12E-eicosatetraenoic acid;(6E,8Z,10E,12E)-(5S,14R,15S)-Trihydroxyicosa-6,8,10,12-tetraenoic acid",C20H32O5,Arachidonic acid metabolism,NA,Lipids [BR:br08002]; FA  Fatty acyls;  FA03 Eicosanoids;   FA0304 Lipoxins;    C06315  Lipoxin B4;Target-based classification of compounds [BR:br08010]; G Protein-coupled receptors;  Rhodopsin family: other receptors;   Cysteinyl leukotriene;    cysteinyl leukotriene receptor 1;     C06315  Lipoxin B4,3.3.2.-,R07032
351.217722,C20H32O5,cpd:C06476,Prostaglandin F3alpha,C20H32O5,NA,NA,Compounds with biological roles [BR:br08001]; Lipids;  Eicosanoids;   Prostaglandins;    C06476  Prostaglandin F3alpha;Lipids [BR:br08002]; FA  Fatty acyls;  FA03 Eicosanoids;   FA0301 Prostaglandins;    C06476  Prostaglandin F3alpha,NA,NA
351.217722,C20H32O5,cpd:C11997,Narbonolide,C20H32O5,"Biosynthesis of 12-, 14- and 16-membered macrolides;Metabolic pathways;Biosynthesis of secondary metabolites","Pikromycin/methymycin biosynthesis, methylmalonyl-CoA + malonyl-CoA => narbonolide/10-deoxymethynolide => pikromycin/methymycin",NA,2.3.1.240;2.4.1.277,R06459 R06461
351.217722,C20H32O5,cpd:C13807,"Levuglandin E2;LGE2;10,11-Seco-9,11-dioxo-15S-hydroxy-5Z,13E-prostadienoic acid;10,11-Seco-9,11-dioxo-15S-hydroxy-5Z,13E-prostadienoate",C20H32O5,NA,NA,Lipids [BR:br08002]; FA  Fatty acyls;  FA03 Eicosanoids;   FA0310 Levuglandins;    C13807  Levuglandin E2,NA,NA
351.217722,C20H32O5,cpd:C13808,"Levuglandin D2;LGD2;9,10-Seco-9,11-dioxo-15S-hydroxy-5Z,13E-prostadienoic acid;9,10-Seco-9,11-dioxo-15S-hydroxy-5Z,13E-prostadienoate",C20H32O5,NA,NA,Lipids [BR:br08002]; FA  Fatty acyls;  FA03 Eicosanoids;   FA0310 Levuglandins;    C13808  Levuglandin D2,NA,NA
351.217722,C20H32O5,cpd:C17652,Cinncassiol D1,C20H32O5,NA,NA,NA,NA,NA
351.217722,C20H32O5,cpd:C17656,Cinncassiol D4,C20H32O5,NA,NA,NA,NA,NA
351.254038,C21H36O4,cpd:C09137,Montanol,C21H36O4,NA,NA,Phytochemical compounds [BR:br08003]; Terpenoids;  Diterpenoids (C20);   Others;    C09137  Montanol,NA,NA
353.0514178,C15H14O10,cpd:C02927,2-Caffeoylisocitrate;(E)-Caffeoylisocitrate,C15H14O10,NA,NA,NA,2.3.1.126,R01946
353.0877913,C16H18O9,cpd:C00852,Chlorogenate;Chlorogenic acid;Caffeoyl quinic acid;trans-5-O-Caffeoyl-D-quinate,C16H18O9,"Phenylpropanoid biosynthesis;Flavonoid biosynthesis;Stilbenoid, diarylheptanoid and gingerol biosynthesis;Biosynthesis of secondary metabolites",NA,Phytochemical compounds [BR:br08003]; Phenylpropanoids;  Monolignols;   Caffeate derivatives;    C00852  Chlorogenate,1.14.14.96;2.3.1.98;2.3.1.99;2.3.1.133;3.1.1.42,R01945 R02997 R02998 R04342
353.0877913,C16H18O9,cpd:C01527,Scopolin,C16H18O9,Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Biosynthesis of secondary metabolites,NA,Phytochemical compounds [BR:br08003]; Phenylpropanoids;  Coumarins;   Coumarins;    C01527  Scopolin;Glycosides [BR:br08021]; O-glycosides;  Coumarin glycosides;   C01527  Scopolin,2.4.1.128,R03594
353.0877913,C16H18O9,cpd:C08996,Biflorin,C16H18O9,NA,NA,Phytochemical compounds [BR:br08003]; Polyketides;  Pyrones;   Chromones;    C08996  Biflorin;Glycosides [BR:br08021]; C-glycosides;  C08996  Biflorin,NA,NA
353.0877913,C16H18O9,cpd:C17147,Neochlorogenic acid;trans-Neochlorogenic acid;Neochlorogenate,C16H18O9,NA,NA,Phytochemical compounds [BR:br08003]; Phenylpropanoids;  Monolignols;   Caffeate derivatives;    C17147  Neochlorogenic acid,NA,NA
353.1241951,C17H22O8,cpd:C19583,Fusarenone X;Fusarenon-X,C17H22O8,NA,NA,Natural toxins [BR:br08009]; Fungal toxins;  Mycotoxins;   Trichothecenes;    C19583  Fusarenone X,NA,NA
353.2333587,C20H34O5,cpd:C00639,"Prostaglandin F2alpha;(5Z,13E)-(15S)-9alpha,11alpha,15-Trihydroxyprosta-5,13-dienoate;(+)-Prostaglandin F2a;7-[3,5-Dihydroxy-2-(3-hydroxy-1-octenyl)cyclopentyl]-5-heptenoic acid;9a,11a-PGF2;Amoglandin;Cyclosin;Dinoprost;Enzaprost;Enzaprost F;Panacelan;PGF2a;9,11,15-Trihydroxy-(5Z,9a,11a,13E,15S)-prosta-5,13-dien-1-oic acid;Prostaglandin F2a;Prostin F 2 alpha;Protamodin;U 14583;(5Z,9alpha,11alpha,13E,15S)-9,11,15-Trihydroxyprosta-5,13-dienoate",C20H34O5,Arachidonic acid metabolism;Metabolic pathways;Phospholipase D signaling pathway;Neuroactive ligand-receptor interaction;Serotonergic synapse;Ovarian steroidogenesis;Oxytocin signaling pathway;Bile secretion,NA,Compounds with biological roles [BR:br08001]; Lipids;  Eicosanoids;   Prostaglandins;    C00639  Prostaglandin F2alpha;Lipids [BR:br08002]; FA  Fatty acyls;  FA03 Eicosanoids;   FA0301 Prostaglandins;    C00639  Prostaglandin F2alpha;Anatomical Therapeutic Chemical (ATC) classification [BR:br08303]; G GENITO URINARY SYSTEM AND SEX HORMONES;  G02 OTHER GYNECOLOGICALS;   G02A UTEROTONICS;    G02AD Prostaglandins;     G02AD01 Dinoprost;      D00081  Dinoprost (JP18/USAN/INN) &lt;JP&gt;;Therapeutic category of drugs in Japan [BR:br08301]; 2  Agents affecting individual organs;  24  Hormones;   249  Miscellaneous;    2499  Others;     D00081  Dinoprost (JP18/USAN/INN);Animal drugs in Japan [BR:br08331]; 94  Agents for breeding;  941  Hormone preparations (except posterior-pituitary hormone and preparations);   9419  Other hormone preparations;    C00639  Dinoprost;Target-based classification of drugs [BR:br08310]; G Protein-coupled receptors;  Rhodopsin family;   Prostaglandin;    PTGFR;     D00081  Dinoprost (JP18/USAN/INN) &lt;JP&gt;;Drugs listed in the Japanese Pharmacopoeia [BR:br08311]; Chemicals;  D00081  Dinoprost,1.1.1.141;1.1.1.184;1.1.1.188;1.1.1.189;1.1.1.196;1.1.1.-;1.11.1.20,R02264 R02581 R02683 R02684 R09506
353.2333587,C20H34O5,cpd:C02314,"Prostaglandin F2beta;Prostaglandin F2b;Prosta-5,13-dien-1-oic acid, 9,11,15-trihydroxy-,(5Z,9beta,11alpha,13E,15S)-;5-Heptenoic acid, 7-[3,5-dihydroxy-2(3-hydroxy-1-octenyl)cyclopentyl]-, stereoisomer;9beta,11alpha-PGF2a;9beta,11alpha-PGF2alpha;PGF2b;PGF2beta",C20H34O5,NA,NA,Compounds with biological roles [BR:br08001]; Lipids;  Eicosanoids;   Prostaglandins;    C02314  Prostaglandin F2beta;Lipids [BR:br08002]; FA  Fatty acyls;  FA03 Eicosanoids;   FA0301 Prostaglandins;    C02314  Prostaglandin F2beta,NA,NA
353.2333587,C20H34O5,cpd:C04741,"Alprostadil;Prostaglandin E1;(13E)-(15S)-11alpha,15-Dihydroxy-9-oxoprost-13-enoate;PGE1",C20H34O5,NA,NA,"Compounds with biological roles [BR:br08001]; Lipids;  Eicosanoids;   Prostaglandins;    C04741  Prostaglandin E1;Lipids [BR:br08002]; FA  Fatty acyls;  FA03 Eicosanoids;   FA0301 Prostaglandins;    C04741  Prostaglandin E1;Anatomical Therapeutic Chemical (ATC) classification [BR:br08303]; C CARDIOVASCULAR SYSTEM;  C01 CARDIAC THERAPY;   C01E OTHER CARDIAC PREPARATIONS;    C01EA Prostaglandins;     C01EA01 Alprostadil;      D00180  Alprostadil (JP18/USP/INN) &lt;JP/US&gt;; G GENITO URINARY SYSTEM AND SEX HORMONES;  G04 UROLOGICALS;   G04B UROLOGICALS;    G04BE Drugs used in erectile dysfunction;     G04BE01 Alprostadil;      D00180  Alprostadil (JP18/USP/INN) &lt;JP/US&gt;;USP drug classification [BR:br08302]; Hormonal Agents, Stimulant/Replacement/Modifying (Prostaglandins);  Alprostadil;   D00180  Alprostadil (JP18/USP/INN); Sexual Disorder Agents;  Sexual Disorder Agents (Male);   Alprostadil;    D00180  Alprostadil (JP18/USP/INN);Therapeutic category of drugs in Japan [BR:br08301]; 2  Agents affecting individual organs;  21  Cardiovascular agents;   219  Miscellaneous;    2190  Miscellaneous;     D00180  Alprostadil (JP18/USP/INN);Target-based classification of drugs [BR:br08310]; G Protein-coupled receptors;  Rhodopsin family;   Prostaglandin;    PTGER1;     D00180  Alprostadil (JP18/USP/INN) &lt;JP/US&gt;;Drugs listed in the Japanese Pharmacopoeia [BR:br08311]; Chemicals;  D00180  Alprostadil;  D00180  Alprostadil injection",1.1.1.197,R04552
353.2333587,C20H34O5,cpd:C04843,"(5Z,9E,14Z)-(8xi,11xi,12S)-8,11,12-Trihydroxyicosa-5,9,14-trienoate;(5Z,9E,14Z)-(8xi,11xi,12S)-8,11,12-Trihydroxyicosa-5,9,14-trienoic acid;Trioxilin A3",C20H34O5,NA,NA,Lipids [BR:br08002]; FA  Fatty acyls;  FA03 Eicosanoids;   FA0309 Hepoxilins;    C04843  Trioxilin A3,3.3.2.7,R04609
353.2333587,C20H34O5,cpd:C05959,11-epi-Prostaglandin F2alpha;11-epi-Prostaglandin F2a;11-epi-PGF2alpha;11-epi-PGF2a,C20H34O5,Arachidonic acid metabolism,NA,Lipids [BR:br08002]; FA  Fatty acyls;  FA03 Eicosanoids;   FA0301 Prostaglandins;    C05959  11-epi-Prostaglandin F2alpha,1.1.1.188,R02799
353.2333587,C20H34O5,cpd:C06438,Prostaglandin D1,C20H34O5,NA,NA,Compounds with biological roles [BR:br08001]; Lipids;  Eicosanoids;   Prostaglandins;    C06438  Prostaglandin D1;Lipids [BR:br08002]; FA  Fatty acyls;  FA03 Eicosanoids;   FA0301 Prostaglandins;    C06438  Prostaglandin D1,NA,NA
353.2333587,C20H34O5,cpd:C13809,"9,11,15-Trihydroxy-prosta-5,13-dien-1-oic acid;8-Isoprostaglandin F2alpha;8-Isoprostane;8-epi-Prostaglandin F2alpha",C20H34O5,Arachidonic acid metabolism,NA,Lipids [BR:br08002]; FA  Fatty acyls;  FA03 Eicosanoids;   FA0311 Isoprostanes;    C13809  8-Isoprostaglandin F2alpha,NA,NA
353.2333587,C20H34O5,cpd:C14782,"11,12,15-THETA;11,12,15-Trihydroxyicosatrienoic acid;(5Z,8Z,13E)-(15S)-11,12,15-Trihydroxyeicosa-5,8,12-trienoic acid;(5Z,8Z,13E)-(15S)-11,12,15-Trihydroxyicosa-5,8,12-trienoic acid",C20H34O5,Arachidonic acid metabolism;Metabolic pathways,NA,"Lipids [BR:br08002]; FA  Fatty acyls;  FA03 Eicosanoids;   FA0305 Hydroxy/hydroperoxyeicosatrienoic acids;    C14782  11,12,15-THETA",1.14.14.1,R07044
353.2333587,C20H34O5,cpd:C14809,"Trioxilin A3;(5Z,9E,14Z)-(11R,12S)-8,11,12-Trihydroxyeicosa-5,9,14-trienoic acid;(5Z,9E,14Z)-(11R,12S)-8,11,12-Trihydroxyicosa-5,9,14-trienoic acid",C20H34O5,Arachidonic acid metabolism,NA,Lipids [BR:br08002]; FA  Fatty acyls;  FA03 Eicosanoids;   FA0309 Hepoxilins;    C14809  Trioxilin A3,3.3.2.7,R07036
353.2333587,C20H34O5,cpd:C14811,"Trioxilin B3;(5Z,8Z,14Z)-(11R,12R)-10,11,12-Trihydroxyeicosa-5,8,14-trienoic acid;(5Z,8Z,14Z)-(11R,12R)-10,11,12-Trihydroxyicosa-5,8,14-trienoic acid",C20H34O5,Arachidonic acid metabolism,NA,Lipids [BR:br08002]; FA  Fatty acyls;  FA03 Eicosanoids;   FA0309 Hepoxilins;    C14811  Trioxilin B3,3.3.2.-,R07037
353.2333587,C20H34O5,cpd:C14814,"11,14,15-THETA;11,14,15-Trihydroxyicosatrienoic acid;(5Z,8Z,12E)-11,14,15-Trihydroxyeicosa-5,8,12-trienoic acid;(5Z,8Z,12E)-11,14,15-Trihydroxyicosa-5,8,12-trienoic acid",C20H34O5,Arachidonic acid metabolism;Metabolic pathways,NA,"Lipids [BR:br08002]; FA  Fatty acyls;  FA03 Eicosanoids;   FA0305 Hydroxy/hydroperoxyeicosatrienoic acids;    C14814  11,14,15-THETA",1.14.14.1,R07045
355.0823496,C19H16O7,cpd:C12372,Tetracenomycin M,C19H16O7,NA,NA,NA,NA,NA
355.0823496,C19H16O7,cpd:C12451,Fridamycin E,C19H16O7,Biosynthesis of type II polyketide products,NA,NA,NA,NA
355.1034529,C16H20O9,cpd:C09782,Gentiopicrin;Gentiopicroside,C16H20O9,Biosynthesis of alkaloids derived from terpenoid and polyketide;Biosynthesis of secondary metabolites,NA,"Lipids [BR:br08002]; PR  Prenol lipids;  PR01 Isoprenoids;   PR0102 C10 isoprenoids (monoterpenes);    PR010207 Iridoid, 10-alkyliridoid and secoiridoid monoterpenoids;     C09782  Gentiopicrin;Phytochemical compounds [BR:br08003]; Terpenoids;  Monoterpenoids (C10);   Secoiridoids;    C09782  Gentiopicrin",NA,R08500
355.1034529,C16H20O9,cpd:C17759,1-O-Feruloyl-beta-D-glucose;1-Feruloyl-D-glucose,C16H20O9,NA,NA,NA,2.3.1.-;2.4.1.120;2.4.1.126,R08819 R08823 R08839
355.2489816,C20H36O5,cpd:C06475,"Prostaglandin F1alpha;(13E,15S)-9alpha,11alpha-9,11,15-Trihydroxyprost-13-en-1-oic acid",C20H36O5,NA,NA,Compounds with biological roles [BR:br08001]; Lipids;  Eicosanoids;   Prostaglandins;    C06475  Prostaglandin F1alpha;Lipids [BR:br08002]; FA  Fatty acyls;  FA03 Eicosanoids;   FA0301 Prostaglandins;    C06475  Prostaglandin F1alpha,NA,NA
357.0615824,C18H14O8,cpd:C20507,Versiconal,C18H14O8,Aflatoxin biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites,"Aflatoxin biosynthesis, malonyl-CoA => aflatoxin B1",NA,1.1.1.353;3.1.1.94;4.2.1.143,R10400 R10401 R10402
357.0979627,C19H18O7,cpd:C15109,"Gardenin B;5-Hydroxy-2-(4-methoxyphenyl)-6,7,8-trimethoxy-4H-1-benzopyran-4-one;5-Hydroxy-4',6,7,8-tetramethoxyflavone;Demethyltangeretin",C19H18O7,NA,NA,Lipids [BR:br08002]; PK  Polyketides;  PK12 Flavonoids;   PK1211 Flavones and Flavonols;    C15109  Gardenin B;Phytochemical compounds [BR:br08003]; Flavonoids;  Flavonoids;   Flavones;    C15109  Gardenin B,NA,NA
357.0979627,C19H18O7,cpd:C17669,Chryso-obtusin,C19H18O7,NA,NA,Phytochemical compounds [BR:br08003]; Polyketides;  Anthraquinones;   Anthraquinone type;    C17669  Chryso-obtusin,NA,NA
357.103844,C12H22O12,cpd:C20888,Cellobionate;Cellobionic acid;4-O-beta-D-Glucopyranosyl-D-gluconate,C12H22O12,NA,NA,NA,2.4.1.321,R10832
357.119116,C16H22O9,cpd:C11654,Tarennoside,C16H22O9,NA,NA,Glycosides [BR:br08021]; O-glycosides;  Iridoid glycosides;   C11654  Tarennoside,NA,NA
357.119116,C16H22O9,cpd:C11672,10-Deoxygeniposidic acid,C16H22O9,Monoterpenoid biosynthesis;Biosynthesis of secondary metabolites,NA,Phytochemical compounds [BR:br08003]; Terpenoids;  Monoterpenoids (C10);   Iridoids;    C11672  10-Deoxygeniposidic acid;Glycosides [BR:br08021]; O-glycosides;  Iridoid glycosides;   C11672  10-Deoxygeniposidic acid,NA,R05898 R05899
357.119116,C16H22O9,cpd:C17071,Sweroside,C16H22O9,NA,NA,NA,NA,NA
357.1343653,C20H22O6,cpd:C05366,(+)-Pinoresinol,C20H22O6,Biosynthesis of various secondary metabolites - part 2;Biosynthesis of phenylpropanoids;Metabolic pathways;Biosynthesis of secondary metabolites,"Podophyllotoxin biosynthesis, coniferyl alcohol => podophyllotoxin",Phytochemical compounds [BR:br08003]; Phenylpropanoids;  Lignans;   Lignans;    C05366  (+)-Pinoresinol,1.14.19.74;1.17.9.2;1.23.1.1,R10225 R12126 R12153 R12653
357.1343653,C20H22O6,cpd:C08831,Miroestrol,C20H22O6,NA,NA,Phytochemical compounds [BR:br08003]; Terpenoids;  Steroids;   Others;    C08831  Miroestrol,NA,NA
357.1343653,C20H22O6,cpd:C09077,Columbin,C20H22O6,NA,NA,Phytochemical compounds [BR:br08003]; Terpenoids;  Diterpenoids (C20);   Clerodanes;    C09077  Columbin,NA,NA
357.1343653,C20H22O6,cpd:C09515,Multiradiatin,C20H22O6,NA,NA,Phytochemical compounds [BR:br08003]; Terpenoids;  Sesquiterpenoids (C15);   Pseudoguaianolide;    C09515  Multiradiatin,NA,NA
357.1343653,C20H22O6,cpd:C09516,Multistatin,C20H22O6,NA,NA,Phytochemical compounds [BR:br08003]; Terpenoids;  Sesquiterpenoids (C15);   Pseudoguaianolide;    C09516  Multistatin,NA,NA
357.1343653,C20H22O6,cpd:C10317,Coleone A,C20H22O6,NA,NA,Lipids [BR:br08002]; PR  Prenol lipids;  PR01 Isoprenoids;   PR0104 C20 isoprenoids (diterpenes);    PR010406 Cycloaibetiane and Abeoabietaine diterpenoids;     C10317  Coleone A,NA,NA
357.1343653,C20H22O6,cpd:C10558,Dihydrocubebin,C20H22O6,NA,NA,Phytochemical compounds [BR:br08003]; Phenylpropanoids;  Lignans;   Lignans;    C10558  Dihydrocubebin,NA,NA
357.1343653,C20H22O6,cpd:C10682,"Matairesinol;(-)-Matairesinol;(3R,4R)-3,4-Bis[(4-hydroxy-3-methoxyphenyl)methyl]oxolan-2-one",C20H22O6,Biosynthesis of various secondary metabolites - part 2;Biosynthesis of phenylpropanoids;Metabolic pathways;Biosynthesis of secondary metabolites,"Podophyllotoxin biosynthesis, coniferyl alcohol => podophyllotoxin",Phytochemical compounds [BR:br08003]; Phenylpropanoids;  Lignans;   Lignans;    C10682  Matairesinol,1.1.1.331;1.14.19.72,R10129 R11222
357.1343653,C20H22O6,cpd:C17414,Isobutylshikonin;Isobutyrylshikonin,C20H22O6,NA,NA,NA,NA,NA
357.1343653,C20H22O6,cpd:C17508,Isocolumbin,C20H22O6,NA,NA,Phytochemical compounds [BR:br08003]; Terpenoids;  Diterpenoids (C20);   Clerodanes;    C17508  Isocolumbin,NA,NA
357.1343653,C20H22O6,cpd:C17808,Clemaphenol A,C20H22O6,NA,NA,Phytochemical compounds [BR:br08003]; Phenylpropanoids;  Lignans;   Lignans;    C17808  Clemaphenol A,NA,NA
357.1343653,C20H22O6,cpd:C20455,(-)-Pinoresinol,C20H22O6,Biosynthesis of various secondary metabolites - part 2;Biosynthesis of secondary metabolites,NA,Phytochemical compounds [BR:br08003]; Phenylpropanoids;  Lignans;   Lignans;    C20455  (-)-Pinoresinol,1.23.1.3,R10227 R12145
359.0772292,C18H16O8,cpd:C01850,Rosmarinate;Rosmarinic acid,C18H16O8,Tyrosine metabolism;Metabolic pathways,NA,NA,2.3.1.140,R03374
359.0772292,C18H16O8,cpd:C04552,"Chrysosplenol D;3',4',5-Trihydroxy-3,6,7-trimethoxyflavone",C18H16O8,NA,NA,Phytochemical compounds [BR:br08003]; Flavonoids;  Flavonoids;   Flavonols;    C04552  Chrysosplenol D,2.1.1.84,R04505
359.0772292,C18H16O8,cpd:C09764,6-Methoxyaromadendrin 3-O-acetate,C18H16O8,NA,NA,Phytochemical compounds [BR:br08003]; Flavonoids;  Flavonoids;   Dihyroflavonols;    C09764  6-Methoxyaromadendrin 3-O-acetate,NA,NA
359.0772292,C18H16O8,cpd:C09982,Acerosin,C18H16O8,NA,NA,Phytochemical compounds [BR:br08003]; Flavonoids;  Flavonoids;   Flavones;    C09982  Acerosin,NA,NA
359.0772292,C18H16O8,cpd:C10031,"Chrysosplenol C;Quercetagetin 3,7,3'-trimethyl ether",C18H16O8,NA,NA,Lipids [BR:br08002]; PK  Polyketides;  PK12 Flavonoids;   PK1211 Flavones and Flavonols;    C10031  Chrysosplenol C;Phytochemical compounds [BR:br08003]; Flavonoids;  Flavonoids;   Flavonols;    C10031  Chrysosplenol C,NA,NA
359.0772292,C18H16O8,cpd:C10115,Oxyanin A;Oxyayanin A,C18H16O8,NA,NA,Lipids [BR:br08002]; PK  Polyketides;  PK12 Flavonoids;   PK1211 Flavones and Flavonols;    C10115  Oxyayanin A;Phytochemical compounds [BR:br08003]; Flavonoids;  Flavonoids;   Flavonols;    C10115  Oxyanin A,NA,NA
359.0772292,C18H16O8,cpd:C10116,Oxyanin B;Oxyayanin B,C18H16O8,NA,NA,Lipids [BR:br08002]; PK  Polyketides;  PK12 Flavonoids;   PK1211 Flavones and Flavonols;    C10116  Oxyayanin B;Phytochemical compounds [BR:br08003]; Flavonoids;  Flavonoids;   Flavonols;    C10116  Oxyanin B,NA,NA
